GO_ID	GO_name	num_seed_genes	num_total_seed_genes	num_genes_genespace	LOD	p_value	p_adjust	seed_gene_symbols	seed_gene_IDs
GO:0044424	intracellular part	249	284	12661	0.493148173434	4.15552232683e-13	0	KRT80,GRIPAP1,TMEM165,RHOT2,CNN3,OBSL1,PELP1,SNAPIN,ECI2,CTNNB1,KDELR1,SEMG1,FAM96B,TUBAL3,PEX19,XPOT,SSX2IP,DCAF8,KRT6B,SLC25A18,BICD2,FAM69B,RPS27L,MAP7D1,TBK1,CDC25C,KIF22,WDR6,COPA,CRKL,COPB2,ABCB6,ATP6V1A,BIRC6,SEH1L,CTNNA1,HLA-E,ESPL1,TUBGCP2,KIF20A,PREB,RAB18,UCHL5,PHKG2,FLNA,FLII,FTH1,XPO5,NCLN,LRRC1,ATXN2,NUP153,ATXN10,PNKD,ARCN1,CHCHD3,SLC25A4,GNAS,NCOA4,KIRREL,USP9X,MUS81,SLC25A12,CDC42EP1,LRPPRC,MYO9B,ZFYVE9,CEP170,SCO2,GPX1,CALCA,SAMM50,TMED10,PHKA2,RIC8A,WDR48,PHKA1,FHOD3,MKI67,SLC2A1,COMMD4,USP16,CCDC22,ATP5J,ARAF,CBX2,TUBB1,RNGTT,ASAH1,EIF3F,FKBP5,NEURL4,VPS4B,COMMD1,MTR,NCCRP1,COMMD3,PTPN1,NCAPD3,COMMD2,NUBPL,CTSA,SLC27A2,SORT1,IMMT,EIF3E,HPS6,GCN1,FNDC3A,SLC27A4,LACTB,HEATR1,SAMD11,USP20,BLMH,SPECC1L,MAVS,SENP1,OCRL,SNX2,NDUFA11,WWOX,GCC2,CEP104,UHMK1,AKAP9,ITPR2,SUGP2,TOMM22,GNL3L,TEX10,COQ8A,GTF3C6,NUDCD2,TUBB3,CDIPT,SNX6,TIMM21,EME1,ASPM,COMMD8,GRB7,EIF4G1,ARNT,KTN1,ZDHHC17,VBP1,IQGAP1,VDAC2,SUGT1,TUBB6,ARHGEF5,COPG1,SLC25A10,SLC25A22,MAIP1,BICD1,TYMS,KRT17,FASTKD5,CPT1A,RHBDD2,ACSL3,RAF1,AGAP3,TXLNG,HPS5,LCP1,RPA2,SEMG2,PLD6,PEX1,TYSND1,KRT77,EIF3A,EIF3B,EIF3C,EIF3D,HOOK3,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,MLF2,WDR81,CLN6,GNA13,PIK3R1,COPB1,KMT2B,UXT,NEK11,SLC25A19,PPM1B,SFXN4,COPZ1,SYNE2,RAB2A,RER1,SET,CACYBP,CLU,HLA-A,PFDN5,HLA-C,FDFT1,MTMR3,ZNF318,HERC1,HERC2,GEMIN4,HPS3,GLUD1,EIF3M,ESRP2,KRT75,NUDC,CAMSAP1,TUBA1C,MIOS,COPG2,EIF3L,ETAA1,FANCI,PFDN4,MLEC,SLC30A9,ECD,ZFYVE16,COPE,GTF3C2,ABR,PHKB,UBE3A,KRT6C,HLA-DQB1,URI1,PCM1,RAB34,LMNA,SPTLC2,SLC25A21,NIN,HM13,ENPP1,ZBTB5,UBE2O	144501,56850,55858,89941,1266,23363,27043,23557,10455,1499,10945,6406,51647,79861,5824,11260,117178,50717,3854,83733,23299,138311,51065,55700,29110,995,3835,11180,1314,1399,9276,10058,523,57448,81929,1495,3133,9700,10844,10112,10113,22931,51377,5261,2316,2314,2495,57510,56926,55227,6311,9972,25814,25953,372,54927,291,2778,8031,55243,8239,80198,8604,11135,10128,4650,9372,9859,9997,2876,796,25813,10972,5256,60626,57599,5255,80206,4288,6513,54939,10600,28952,522,369,84733,81027,8732,427,8665,2289,84461,9525,150684,4548,342897,23412,5770,23310,51122,80224,5476,11001,6272,10989,3646,79803,10985,22862,10999,114294,55127,148398,10868,642,23384,57506,29843,4952,6643,126328,51741,9648,9731,127933,10142,3709,10147,56993,54552,54881,56997,112495,134492,10381,10423,58533,29090,146956,259266,54951,2886,1981,405,3895,23390,7411,8826,7417,10910,84617,7984,22820,1468,79751,79568,636,7298,3872,60493,1374,57414,2181,5894,116988,55787,11234,3936,6118,6407,201164,5189,219743,374454,8661,8662,8663,8664,84376,8666,8667,8668,27335,284403,2512,8079,124997,54982,10672,5295,1315,9757,8409,79858,60386,5495,119559,22818,23224,5862,11079,6418,27101,1191,3105,5204,3107,2222,8897,24149,8925,8924,50628,84343,2746,10480,80004,9119,10726,157922,84790,54468,26958,51386,54465,55215,5203,9761,10463,11319,9765,11316,2976,29,5257,7337,286887,3119,8725,5108,83871,4000,9517,89874,51199,81502,5167,9925,63893
GO:0031966	mitochondrial membrane	25	284	573	0.492813431003	3.91478509674e-06	0.012	TOMM22,SLC25A12,SLC25A19,SFXN4,SCO2,CLU,HERC2,VDAC2,ATP5J,CPT1A,ABCB6,TYMS,ACSL3,RAF1,SLC25A18,SLC25A22,IMMT,PLD6,NDUFA11,SAMM50,SLC25A21,MAVS,SLC25A10,CHCHD3,SLC25A4	56993,8604,60386,119559,9997,1191,8924,7417,522,1374,10058,7298,2181,5894,83733,79751,10989,201164,126328,25813,89874,57506,1468,54927,291
GO:0051649	establishment of localization in cell	63	284	1606	0.482849175745	5.07082993683e-12	0	GNAS,SNAPIN,TMEM165,UBE2O,RHOT2,TOMM22,AUP1,SLC25A12,CTSA,UXT,LRPPRC,COPE,COPZ1,SNX2,COPB2,SYNE2,TUBA1C,TMED10,RER1,PEX19,CLU,XPOT,SSX2IP,SNX6,HERC2,SLC25A10,ATP5J,XPO5,TIMM21,CPT1A,KIF22,COPB1,COPA,BICD2,BICD1,COPG2,VPS4B,COMMD1,ZFYVE9,SEH1L,PCM1,RAF1,GCC2,ZFYVE16,ESPL1,CTNNB1,NUP153,PREB,SET,RAB34,SORT1,COPG1,FLNA,KDELR1,PEX1,FTH1,SAMM50,LMNA,CCDC22,HOOK3,ARCN1,PIK3R1,FTL	2778,23557,55858,63893,89941,56993,550,8604,5476,8409,10128,11316,22818,6643,9276,23224,84790,10972,11079,5824,1191,11260,117178,58533,8924,1468,522,57510,29090,1374,3835,1315,1314,23299,636,26958,9525,150684,9372,81929,5108,5894,9648,9765,9700,1499,9972,10113,6418,83871,6272,22820,2316,10945,5189,2495,25813,4000,28952,84376,372,5295,2512
GO:0044431	Golgi apparatus part	34	284	827	0.472879398204	2.57612804883e-07	0.001	GNAS,AKAP9,TMEM165,BIRC6,RAB34,SNAPIN,COPE,COPZ1,TMED10,RER1,COPB2,HLA-A,HLA-C,SLC2A1,ZDHHC17,RAB2A,COPB1,COPA,BICD1,COPG2,RHBDD2,GCC2,HLA-E,CDIPT,PREB,COPG1,SORT1,HLA-DQB1,FLNA,FNDC3A,ATXN2,OCRL,ARCN1,KDELR1	2778,10142,55858,57448,83871,23557,11316,22818,10972,11079,9276,3105,3107,6513,23390,5862,1315,1314,636,26958,57414,9648,3133,10423,10113,22820,6272,3119,2316,22862,6311,4952,372,10945
GO:1902580	single-organism cellular localization	26	284	631	0.46683023424	6.95392944768e-06	0.015	SNAPIN,RHOT2,TOMM22,RAB34,UXT,LRPPRC,SYNE2,TIMM21,ASPM,TMED10,RER1,PEX19,LMNA,HPS6,KIF22,PIK3R1,VPS4B,ZFYVE9,SEH1L,GCC2,ZFYVE16,ESPL1,CTNNB1,FLNA,PEX1,SAMM50	23557,89941,56993,83871,8409,10128,23224,29090,259266,10972,11079,5824,4000,79803,3835,5295,9525,9372,81929,9648,9765,9700,1499,2316,5189,25813
GO:0098805	whole membrane	37	284	927	0.461768937863	1.51966261908e-07	0.001	HLA-C,TMEM165,TOMM22,RAB34,LRPPRC,SNX2,SYNE2,TMED10,PEX19,HLA-A,HPS6,ENPP1,SNX6,ZDHHC17,VDAC2,ATP6V1A,TBK1,CPT1A,MIOS,ABCB6,VPS4B,COMMD1,ZFYVE9,ACSL3,RAF1,HLA-E,ZFYVE16,SLC27A2,SORT1,HLA-DQB1,PLD6,PEX1,SAMM50,MAVS,OCRL,RAB2A,KDELR1	3107,55858,56993,83871,10128,6643,23224,10972,5824,3105,79803,5167,58533,23390,7417,523,29110,1374,54468,10058,9525,150684,9372,2181,5894,3133,9765,11001,6272,3119,201164,5189,25813,57506,4952,5862,10945
GO:0098796	membrane protein complex	34	284	873	0.447236906311	8.88793998768e-07	0.001	GNAS,AKAP9,TOMM22,HLA-C,COPE,COPZ1,SNX2,TIMM21,TMED10,HM13,COPG2,SNX6,VDAC2,ATP5J,ATP6V1A,NUP153,COPB1,COPA,COPB2,ABCB6,SEH1L,CTNNA1,HLA-E,CTNNB1,COPG1,IMMT,HLA-DQB1,CHCHD3,SAMM50,SPTLC2,HLA-A,PIK3R1,ARCN1,NDUFA11	2778,10142,56993,3107,11316,22818,6643,29090,10972,81502,26958,58533,7417,522,523,9972,1315,1314,9276,10058,81929,1495,3133,1499,22820,10989,3119,54927,25813,9517,3105,5295,372,126328
GO:0005794	Golgi apparatus	30	284	766	0.446298115921	3.66737777797e-06	0.006	AKAP9,TMEM165,RAB34,CDC42EP1,SNAPIN,TMED10,RER1,CLU,HLA-A,HLA-C,HERC1,ZDHHC17,BICD2,COPB1,BICD1,ABCB6,ACSL3,RAF1,GCC2,COPE,KIF20A,COPG1,OBSL1,SORT1,FNDC3A,ATXN2,HOOK3,ARCN1,WWOX,CTNNA1	10142,55858,83871,11135,23557,10972,11079,1191,3105,3107,8925,23390,23299,1315,636,10058,2181,5894,9648,11316,10112,22820,23363,6272,22862,6311,84376,372,51741,1495
GO:0016482	cytoplasmic transport	28	284	714	0.445238358372	7.69357088735e-06	0.017	SNAPIN,TOMM22,AUP1,RAB34,SNX2,TIMM21,TMED10,PEX19,LMNA,XPOT,SNX6,NUP153,XPO5,PIK3R1,VPS4B,COMMD1,ZFYVE9,GCC2,ZFYVE16,PREB,SET,SORT1,FLNA,PEX1,SAMM50,CCDC22,HOOK3,UBE2O	23557,56993,550,83871,6643,29090,10972,5824,4000,11260,58533,9972,57510,5295,9525,150684,9372,9648,9765,10113,6418,6272,2316,5189,25813,28952,84376,63893
GO:0051641	cellular localization	34	284	878	0.444530728105	1.01061369194e-06	0.001	SNAPIN,RHOT2,TOMM22,RAB34,UXT,LRPPRC,SYNE2,TIMM21,ASPM,TMED10,RER1,NIN,PEX19,LMNA,HPS6,KIF22,PIK3R1,BICD1,VPS4B,ZFYVE9,SEH1L,PCM1,CTNNA1,ZFYVE16,ESPL1,CTNNB1,COPG1,OBSL1,FLNA,PEX1,SAMM50,HOOK3,MIOS,GCC2	23557,89941,56993,83871,8409,10128,23224,29090,259266,10972,11079,51199,5824,4000,79803,3835,5295,636,9525,9372,81929,5108,1495,9765,9700,1499,22820,23363,2316,5189,25813,84376,54468,9648
GO:0015031	protein transport	42	284	1113	0.439988412987	9.45806390816e-08	0.001	GNAS,SNAPIN,TOMM22,AUP1,RAB18,COPZ1,SNX2,TIMM21,TMED10,PEX19,CLU,XPOT,SNX6,ZDHHC17,HERC2,NUP153,ATP6V1A,RAB2A,COPB1,PIK3R1,COPG2,VPS4B,COMMD1,ZFYVE9,SEH1L,RAF1,GCC2,ZFYVE16,COPE,KIF20A,PREB,COPG1,CTSA,PEX1,XPO5,RAB34,SAMM50,LMNA,CCDC22,HOOK3,ARCN1,KDELR1	2778,23557,56993,550,22931,22818,6643,29090,10972,5824,1191,11260,58533,23390,8924,9972,523,5862,1315,5295,26958,9525,150684,9372,81929,5894,9648,9765,11316,10112,10113,22820,5476,5189,57510,83871,25813,4000,28952,84376,372,10945
GO:0065003	macromolecular complex assembly	43	284	1144	0.439116578865	7.27015403866e-08	0.001	TYSND1,PFDN6,SEMG1,SCO2,TIMM21,ASPM,TMED10,GRB7,NUBPL,CLU,HM13,SLC2A1,SNX2,USP16,ATXN2,GEMIN4,CPT1A,EIF3M,TUBB1,NUP153,ZFYVE9,BICD1,EIF3L,ATXN10,ACSL3,RAF1,CTNNA1,EIF3E,PREB,SET,TUBGCP2,SEMG2,FLNA,SAMM50,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K	219743,10471,6406,9997,29090,259266,10972,2886,80224,1191,81502,6513,6643,10600,6311,50628,1374,10480,81027,9972,9372,636,51386,25814,2181,5894,1495,3646,10113,6418,10844,6407,2316,25813,8661,8662,8663,8664,8665,8666,8667,8668,27335
